replication,candidate,design,mean_score,mean_interaction,lower,target,noncoverage,positive,raw_lower,raw_noncoverage
1,blend_boosting_31,separate,0.00048828125,0.0,-0.020946928232842194,0.0002707836823854781,False,False,-0.020946928232842194,False
1,blend_boosting_31,crossed,0.0009765625,0.001953125,-0.0799366492172438,0.0002707836823854781,False,False,-0.023350853998612107,False
2,persistence,full_u,0.0,0.0,-0.004440707411178742,0.0,False,False,-0.004440707411178742,False
2,persistence,shared,0.0,0.0,-0.11584889500888598,0.0,False,False,-0.019989694651493757,False
2,persistence,separate,0.0,0.0,-0.019989694651493757,0.0,False,False,-0.019989694651493757,False
2,persistence,crossed,0.0,0.0,-0.06950027569168209,0.0,False,False,-0.019989694651493757,False
2,ridge_1,full_u,0.0004611545138888888,0.0,-0.004736607005744012,0.0009017031810412968,False,False,-0.004736607005744012,False
2,ridge_1,shared,0.011474609375,0.0146484375,-0.1412859210801047,0.0009017031810412968,False,False,-0.018399315908866266,False
2,ridge_1,separate,0.0,0.0,-0.019989694651493757,0.0009017031810412968,False,False,-0.019989694651493757,False
2,ridge_1,crossed,0.01025390625,0.017578125,-0.09982405411662942,0.0009017031810412968,False,False,-0.019003949067675767,False
2,ridge_100,full_u,0.0001356336805555556,0.0,-0.004952654230292009,0.000816830204686772,False,False,-0.004952654230292009,False
2,ridge_100,shared,0.009521484375,0.0126953125,-0.1395358781976128,0.000816830204686772,False,False,-0.019485797863221868,False
2,ridge_100,separate,0.0,0.0,-0.019989694651493757,0.000816830204686772,False,False,-0.019989694651493757,False
2,ridge_100,crossed,0.01171875,0.0166015625,-0.09749018779365894,0.000816830204686772,False,False,-0.017965751641963824,False
2,boosting_7,full_u,0.0001356336805555556,0.0,-0.004952654230292009,0.00045613609800800037,False,False,-0.004952654230292009,False
2,boosting_7,shared,0.002685546875,0.006591796875,-0.1331835417432835,0.00045613609800800037,False,False,-0.022562600576442344,False
2,boosting_7,separate,0.0,0.0,-0.019989694651493757,0.00045613609800800037,False,False,-0.019989694651493757,False
