law,budget,replication,candidate,method,rule,center,radius,lower,theta,noncoverage,certifies
biased_zero_rank_contrast,3072,5,constant,complete_u,range,0.015662730066620695,0.023128237301574973,-0.007465507234954278,0.015625,False,False
biased_zero_rank_contrast,3072,5,constant,complete_u,hybrid,0.015662730066620695,0.008964814426774534,0.006697915639846161,0.015625,False,True
biased_zero_rank_contrast,3072,6,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,6,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,6,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,6,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,6,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,6,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,6,candidate,shared_correction,range,-0.0005411255411255436,0.24023329620311398,-0.24077442174423952,0.0,False,False
biased_zero_rank_contrast,3072,6,candidate,shared_correction,hybrid,-0.0005411255411255436,0.11326122396557052,-0.11380234950669607,0.0,False,False
biased_zero_rank_contrast,3072,6,candidate,disjoint_triple_u,range,-0.0011393229166666665,0.023128237301574973,-0.02426756021824164,0.0,False,False
biased_zero_rank_contrast,3072,6,candidate,disjoint_triple_u,hybrid,-0.0011393229166666665,0.00965553606667091,-0.010794858983337575,0.0,False,False
biased_zero_rank_contrast,3072,6,candidate,complete_u,range,0.00021622916182181847,0.023128237301574973,-0.022912008139753155,0.0,False,False
biased_zero_rank_contrast,3072,6,candidate,complete_u,hybrid,0.00021622916182181847,0.008671019148330628,-0.00845478998650881,0.0,False,False
biased_zero_rank_contrast,3072,6,reverse_candidate,shared_correction,range,0.03704628704628705,0.24023329620311398,-0.20318700915682694,0.03125,False,False
biased_zero_rank_contrast,3072,6,reverse_candidate,shared_correction,hybrid,0.03704628704628705,0.13648442092823965,-0.0994381338819526,0.03125,False,False
biased_zero_rank_contrast,3072,6,reverse_candidate,disjoint_triple_u,range,0.029459635416666664,0.023128237301574973,0.006331398115091692,0.03125,False,True
biased_zero_rank_contrast,3072,6,reverse_candidate,disjoint_triple_u,hybrid,0.029459635416666664,0.011969513238761009,0.017490122177905656,0.03125,False,True
biased_zero_rank_contrast,3072,6,reverse_candidate,complete_u,range,0.03101213236924611,0.023128237301574973,0.007883895067671138,0.03125,False,True
biased_zero_rank_contrast,3072,6,reverse_candidate,complete_u,hybrid,0.03101213236924611,0.010841519299986278,0.02017061306925983,0.03125,False,True
biased_zero_rank_contrast,3072,6,constant,shared_correction,range,0.018252580752580752,0.24023329620311398,-0.22198071545053322,0.015625,False,False
biased_zero_rank_contrast,3072,6,constant,shared_correction,hybrid,0.018252580752580752,0.12037695481073121,-0.10212437405815046,0.015625,False,False
biased_zero_rank_contrast,3072,6,constant,disjoint_triple_u,range,0.01416015625,0.023128237301574973,-0.008968081051574973,0.015625,False,False
biased_zero_rank_contrast,3072,6,constant,disjoint_triple_u,hybrid,0.01416015625,0.009901974104352755,0.004258182145647245,0.015625,False,True
biased_zero_rank_contrast,3072,6,constant,complete_u,range,0.015614180765533964,0.023128237301574973,-0.007514056536041008,0.015625,False,False
biased_zero_rank_contrast,3072,6,constant,complete_u,hybrid,0.015614180765533964,0.008902176916269636,0.006712003849264328,0.015625,False,True
biased_zero_rank_contrast,3072,7,baseline_identity,shared_correction,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,7,baseline_identity,shared_correction,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,7,baseline_identity,disjoint_triple_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,7,baseline_identity,disjoint_triple_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,7,baseline_identity,complete_u,range,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,7,baseline_identity,complete_u,hybrid,0.0,0.0,0.0,0.0,False,False
biased_zero_rank_contrast,3072,7,candidate,shared_correction,range,0.0043373293373293355,0.24023329620311398,-0.23589596686578465,0.0,False,False
biased_zero_rank_contrast,3072,7,candidate,shared_correction,hybrid,0.0043373293373293355,0.11370790803581501,-0.10937057869848568,0.0,False,False
biased_zero_rank_contrast,3072,7,candidate,disjoint_triple_u,range,-0.00024414062499999995,0.023128237301574973,-0.023372377926574973,0.0,False,False
biased_zero_rank_contrast,3072,7,candidate,disjoint_triple_u,hybrid,-0.00024414062499999995,0.00991412035403984,-0.01015826097903984,0.0,False,False
biased_zero_rank_contrast,3072,7,candidate,complete_u,range,-9.613147973861287e-05,0.023128237301574973,-0.023224368781313585,0.0,False,False
biased_zero_rank_contrast,3072,7,candidate,complete_u,hybrid,-9.613147973861287e-05,0.008913570043697965,-0.009009701523436577,0.0,False,False
biased_zero_rank_contrast,3072,7,reverse_candidate,shared_correction,range,0.04612470862470862,0.24023329620311398,-0.19410858757840538,0.03125,False,False
biased_zero_rank_contrast,3072,7,reverse_candidate,shared_correction,hybrid,0.04612470862470862,0.13656824004234033,-0.09044353141763171,0.03125,False,False
biased_zero_rank_contrast,3072,7,reverse_candidate,disjoint_triple_u,range,0.031005859374999997,0.023128237301574973,0.007877622073425024,0.03125,False,True
biased_zero_rank_contrast,3072,7,reverse_candidate,disjoint_triple_u,hybrid,0.031005859374999997,0.011939025260232305,0.019066834114767693,0.03125,False,True
