replication,candidate,design,mean_score,mean_interaction,lower,target,noncoverage,positive,raw_lower,raw_noncoverage
5,ridge_1,separate,-0.00048828125,0.0,-0.023711508919347143,0.0009481287389671439,False,False,-0.023711508919347143,False
5,ridge_1,crossed,0.0068359375,0.015625,-0.09911899401484676,0.0009481287389671439,False,False,-0.021115673433361133,False
5,ridge_100,full_u,-0.00010850694444444444,0.0,-0.00536840764096196,0.000887306305673824,False,False,-0.00536840764096196,False
5,ridge_100,shared,0.01416015625,0.0185546875,-0.1453845792045415,0.000887306305673824,False,False,-0.016813082204182532,False
5,ridge_100,separate,0.00048828125,0.0,-0.023839841507092344,0.000887306305673824,False,False,-0.023839841507092344,False
5,ridge_100,crossed,0.0078125,0.0166015625,-0.10002371381777123,0.000887306305673824,False,False,-0.020640987030786057,False
5,boosting_7,full_u,0.0004340277777777778,0.0,-0.0049965424898817685,0.0005717383726406566,False,False,-0.0049965424898817685,False
5,boosting_7,shared,0.01025390625,0.009521484375,-0.1351830746367364,0.0005717383726406566,False,False,-0.01911610597589593,False
5,boosting_7,separate,0.00048828125,0.0,-0.020946928232842194,0.0005717383726406566,False,False,-0.020946928232842194,False
5,boosting_7,crossed,0.005859375,0.007080078125,-0.08714629709020055,0.0005717383726406566,False,False,-0.021555418980159346,False
5,boosting_31,full_u,0.000759548611111111,0.0,-0.004815781783173622,0.0008521327899961573,False,False,-0.004815781783173622,False
5,boosting_31,shared,0.015625,0.01025390625,-0.13314530448703102,0.0008521327899961573,False,False,-0.01570624098531475,False
5,boosting_31,separate,0.00048828125,0.0,-0.020946928232842194,0.0008521327899961573,False,False,-0.020946928232842194,False
5,boosting_31,crossed,0.00830078125,0.01318359375,-0.09477835456596631,0.0008521327899961573,False,False,-0.02014872296143584,False
5,blend_ridge_1,full_u,5.425347222222222e-05,0.0,-0.005122702358916332,0.0004555620252824355,False,False,-0.005122702358916332,False
5,blend_ridge_1,shared,0.00732421875,0.00830078125,-0.13439404641987523,0.0004555620252824355,False,False,-0.02062367151164889,False
5,blend_ridge_1,separate,-0.00048828125,0.0,-0.023711508919347143,0.0004555620252824355,False,False,-0.023711508919347143,False
5,blend_ridge_1,crossed,0.00390625,0.00732421875,-0.08806753215226064,0.0004555620252824355,False,False,-0.022293360715892822,False
5,blend_boosting_7,full_u,5.425347222222222e-05,0.0,-0.005122702358916332,0.0002814381233111063,False,False,-0.005122702358916332,False
5,blend_boosting_7,shared,0.00439453125,0.003662109375,-0.12833662228816264,0.0002814381233111063,False,False,-0.02180228305837397,False
5,blend_boosting_7,separate,0.00048828125,0.0,-0.020946928232842194,0.0002814381233111063,False,False,-0.020946928232842194,False
5,blend_boosting_7,crossed,0.001953125,0.004150390625,-0.08327144546862003,0.0002814381233111063,False,False,-0.022719373715167638,False
5,blend_boosting_31,full_u,0.0002170138888888889,0.0,-0.005103539547526972,0.00037400296707464087,False,False,-0.005103539547526972,False
5,blend_boosting_31,shared,0.0087890625,0.00634765625,-0.13098918379138141,0.00037400296707464087,False,False,-0.019656215459081423,False
